hpi_type,hpi_flavor,frequency,level,place_name,place_id,yr,period,index_nsa,index_sa
"traditional","purchase-only","monthly","USA or Census Division","East North Central Division","DV_ENC",2013,9,172.74,169.76
"traditional","purchase-only","monthly","USA or Census Division","East North Central Division","DV_ENC",2013,10,171.37,169.94
"traditional","purchase-only","monthly","USA or Census Division","East North Central Division","DV_ENC",2013,11,170.84,169.87
"traditional","purchase-only","monthly","USA or Census Division","East North Central Division","DV_ENC",2013,12,169.99,171.42
"traditional","purchase-only","monthly","USA or Census Division","East North Central Division","DV_ENC",2014,1,168.83,172.02
"traditional","purchase-only","monthly","USA or Census Division","East North Central Division","DV_ENC",2014,2,169.31,172.01
"traditional","purchase-only","monthly","USA or Census Division","East North Central Division","DV_ENC",2014,3,171.71,172.61
"traditional","purchase-only","monthly","USA or Census Division","East North Central Division","DV_ENC",2014,4,175.01,173.65
"traditional","purchase-only","monthly","USA or Census Division","East North Central Division","DV_ENC",2014,5,176.62,173.14
"traditional","purchase-only","monthly","USA or Census Division","East North Central Division","DV_ENC",2014,6,178.98,173.79
"traditional","purchase-only","monthly","USA or Census Division","East North Central Division","DV_ENC",2014,7,180.14,174.99
"traditional","purchase-only","monthly","USA or Census Division","East North Central Division","DV_ENC",2014,8,179.99,175.74
"traditional","purchase-only","monthly","USA or Census Division","East North Central Division","DV_ENC",2014,9,178.98,175.96
"traditional","purchase-only","monthly","USA or Census Division","East North Central Division","DV_ENC",2014,10,178.46,177.13
"traditional","purchase-only","monthly","USA or Census Division","East North Central Division","DV_ENC",2014,11,177.35,176.63
"traditional","purchase-only","monthly","USA or Census Division","East North Central Division","DV_ENC",2014,12,177.07,178.55
"traditional","purchase-only","monthly","USA or Census Division","East North Central Division","DV_ENC",2015,1,174.36,177.62
"traditional","purchase-only","monthly","USA or Census Division","East North Central Division","DV_ENC",2015,2,177.02,179.64
"traditional","purchase-only","monthly","USA or Census Division","East North Central Division","DV_ENC",2015,3,179.13,179.65
"traditional","purchase-only","monthly","USA or Census Division","East North Central Division","DV_ENC",2015,4,181.77,180.09
"traditional","purchase-only","monthly","USA or Census Division","East North Central Division","DV_ENC",2015,5,184.92,181.31
"traditional","purchase-only","monthly","USA or Census Division","East North Central Division","DV_ENC",2015,6,187.78,182.39
"traditional","purchase-only","monthly","USA or Census Division","East North Central Division","DV_ENC",2015,7,187.15,182.02
"traditional","purchase-only","monthly","USA or Census Division","East North Central Division","DV_ENC",2015,8,185.60,181.38
"traditional","purchase-only","monthly","USA or Census Division","East North Central Division","DV_ENC",2015,9,186.22,183.28
"traditional","purchase-only","monthly","USA or Census Division","East North Central Division","DV_ENC",2015,10,185.39,184.04
"traditional","purchase-only","monthly","USA or Census Division","East North Central Division","DV_ENC",2015,11,185.46,184.95
"traditional","purchase-only","monthly","USA or Census Division","East North Central Division","DV_ENC",2015,12,184.18,185.70
"traditional","purchase-only","monthly","USA or Census Division","East North Central Division","DV_ENC",2016,1,183.15,186.44
"traditional","purchase-only","monthly","USA or Census Division","East North Central Division","DV_ENC",2016,2,183.32,185.64
"traditional","purchase-only","monthly","USA or Census Division","East North Central Division","DV_ENC",2016,3,187.31,187.54
"traditional","purchase-only","monthly","USA or Census Division","East North Central Division","DV_ENC",2016,4,189.94,188.00
"traditional","purchase-only","monthly","USA or Census Division","East North Central Division","DV_ENC",2016,5,192.83,189.11
"traditional","purchase-only","monthly","USA or Census Division","East North Central Division","DV_ENC",2016,6,195.78,190.31
"traditional","purchase-only","monthly","USA or Census Division","East North Central Division","DV_ENC",2016,7,196.10,191.00
"traditional","purchase-only","monthly","USA or Census Division","East North Central Division","DV_ENC",2016,8,196.75,192.54
"traditional","purchase-only","monthly","USA or Census Division","East North Central Division","DV_ENC",2016,9,195.96,193.04
"traditional","purchase-only","monthly","USA or Census Division","East North Central Division","DV_ENC",2016,10,195.53,194.10
"traditional","purchase-only","monthly","USA or Census Division","East North Central Division","DV_ENC",2016,11,195.14,194.70
"traditional","purchase-only","monthly","USA or Census Division","East North Central Division","DV_ENC",2016,12,194.75,196.32
"traditional","purchase-only","monthly","USA or Census Division","East North Central Division","DV_ENC",2017,1,192.81,196.08
"traditional","purchase-only","monthly","USA or Census Division","East North Central Division","DV_ENC",2017,2,195.36,197.37
"traditional","purchase-only","monthly","USA or Census Division","East North Central Division","DV_ENC",2017,3,199.19,199.14
"traditional","purchase-only","monthly","USA or Census Division","East North Central Division","DV_ENC",2017,4,201.51,199.34
"traditional","purchase-only","monthly","USA or Census Division","East North Central Division","DV_ENC",2017,5,204.12,200.28
"traditional","purchase-only","monthly","USA or Census Division","East North Central Division","DV_ENC",2017,6,205.97,200.46
"traditional","purchase-only","monthly","USA or Census Division","East North Central Division","DV_ENC",2017,7,206.98,201.93
"traditional","purchase-only","monthly","USA or Census Division","East North Central Division","DV_ENC",2017,8,207.30,203.09
"traditional","purchase-only","monthly","USA or Census Division","East North Central Division","DV_ENC",2017,9,206.57,203.58
"traditional","purchase-only","monthly","USA or Census Division","East North Central Division","DV_ENC",2017,10,206.37,204.72
"traditional","purchase-only","monthly","USA or Census Division","East North Central Division","DV_ENC",2017,11,206.11,205.70
"traditional","purchase-only","monthly","USA or Census Division","East North Central Division","DV_ENC",2017,12,205.98,207.64
"traditional","purchase-only","monthly","USA or Census Division","East North Central Division","DV_ENC",2018,1,206.35,209.60
"traditional","purchase-only","monthly","USA or Census Division","East North Central Division","DV_ENC",2018,2,208.57,210.28
"traditional","purchase-only","monthly","USA or Census Division","East North Central Division","DV_ENC",2018,3,211.14,210.90
"traditional","purchase-only","monthly","USA or Census Division","East North Central Division","DV_ENC",2018,4,214.33,211.98
"traditional","purchase-only","monthly","USA or Census Division","East North Central Division","DV_ENC",2018,5,216.66,212.71
"traditional","purchase-only","monthly","USA or Census Division","East North Central Division","DV_ENC",2018,6,219.27,213.69
"traditional","purchase-only","monthly","USA or Census Division","East North Central Division","DV_ENC",2018,7,219.30,214.24
"traditional","purchase-only","monthly","USA or Census Division","East North Central Division","DV_ENC",2018,8,219.56,215.33
"traditional","purchase-only","monthly","USA or Census Division","East North Central Division","DV_ENC",2018,9,219.38,216.24
"traditional","purchase-only","monthly","USA or Census Division","East North Central Division","DV_ENC",2018,10,219.64,217.77
"traditional","purchase-only","monthly","USA or Census Division","East North Central Division","DV_ENC",2018,11,217.98,217.57
"traditional","purchase-only","monthly","USA or Census Division","East North Central Division","DV_ENC",2018,12,216.96,218.71
"traditional","purchase-only","monthly","USA or Census Division","East North Central Division","DV_ENC",2019,1,216.59,219.70
"traditional","purchase-only","monthly","USA or Census Division","East North Central Division","DV_ENC",2019,2,219.89,221.34
"traditional","purchase-only","monthly","USA or Census Division","East North Central Division","DV_ENC",2019,3,222.05,221.69
"traditional","purchase-only","monthly","USA or Census Division","East North Central Division","DV_ENC",2019,4,225.57,223.08
"traditional","purchase-only","monthly","USA or Census Division","East North Central Division","DV_ENC",2019,5,228.27,224.29
"traditional","purchase-only","monthly","USA or Census Division","East North Central Division","DV_ENC",2019,6,230.41,224.78
"traditional","purchase-only","monthly","USA or Census Division","East North Central Division","DV_ENC",2019,7,231.09,225.94
"traditional","purchase-only","monthly","USA or Census Division","East North Central Division","DV_ENC",2019,8,231.08,226.78
"traditional","purchase-only","monthly","USA or Census Division","East North Central Division","DV_ENC",2019,9,231.23,227.91
"traditional","purchase-only","monthly","USA or Census Division","East North Central Division","DV_ENC",2019,10,230.14,228.01
"traditional","purchase-only","monthly","USA or Census Division","East North Central Division","DV_ENC",2019,11,231.19,230.75
"traditional","purchase-only","monthly","USA or Census Division","East North Central Division","DV_ENC",2019,12,229.47,231.30
"traditional","purchase-only","monthly","USA or Census Division","East North Central Division","DV_ENC",2020,1,229.58,232.62
"traditional","purchase-only","monthly","USA or Census Division","East North Central Division","DV_ENC",2020,2,233.65,234.94
"traditional","purchase-only","monthly","USA or Census Division","East North Central Division","DV_ENC",2020,3,236.60,236.20
"traditional","purchase-only","monthly","USA or Census Division","East North Central Division","DV_ENC",2020,4,239.11,236.52
"traditional","purchase-only","monthly","USA or Census Division","East North Central Division","DV_ENC",2020,5,240.60,236.53
"traditional","purchase-only","monthly","USA or Census Division","East North Central Division","DV_ENC",2020,6,243.82,237.99
"traditional","purchase-only","monthly","USA or Census Division","East North Central Division","DV_ENC",2020,7,247.15,241.76
"traditional","purchase-only","monthly","USA or Census Division","East North Central Division","DV_ENC",2020,8,249.93,245.42
"traditional","purchase-only","monthly","USA or Census Division","East North Central Division","DV_ENC",2020,9,252.70,249.03
"traditional","purchase-only","monthly","USA or Census Division","East North Central Division","DV_ENC",2020,10,254.94,252.51
"traditional","purchase-only","monthly","USA or Census Division","East North Central Division","DV_ENC",2020,11,255.85,255.33
